"armor","artist","attack","cardClass","classes__001","classes__002","classes__003","collectible","collectionText","cost","dbfId","faction","entourage__001","entourage__002","entourage__003","entourage__004","entourage__005","entourage__006","entourage__007","entourage__008","entourage__009","entourage__010","durability","elite","flavor","hideStats","howToEarn","howToEarnGolden","health","id","mechanics__001","mechanics__002","mechanics__003","mechanics__004","multiClassGroup","name","questReward","playRequirements__REQ_CANNOT_PLAY_THIS","playRequirements__REQ_TARGET_IF_AVAILABLE_AND_MINIMUM_FRIENDLY_SECRETS","playRequirements__REQ_FROZEN_TARGET","playRequirements__REQ_SECRET_ZONE_CAP_FOR_NON_SECRET","playRequirements__REQ_FRIENDLY_MINIONS_OF_RACE_DIED_THIS_GAME","playRequirements__REQ_DRAG_TO_PLAY","playRequirements__REQ_MINIMUM_TOTAL_MINIONS","playRequirements__REQ_DAMAGED_TARGET","playRequirements__REQ_WEAPON_EQUIPPED","playRequirements__REQ_MINION_SLOT_OR_MANA_CRYSTAL_SLOT","playRequirements__REQ_HERO_TARGET","playRequirements__REQ_LEGENDARY_TARGET","playRequirements__REQ_FRIENDLY_MINION_DIED_THIS_GAME","playRequirements__REQ_TARGET_IF_AVAILABLE_AND_MINIMUM_FRIENDLY_MINIONS","playRequirements__REQ_NUM_MINION_SLOTS","playRequirements__REQ_TARGET_MAX_ATTACK","overload","playRequirements__REQ_FRIENDLY_TARGET","playRequirements__REQ_TARGET_FOR_COMBO","playRequirements__REQ_MINIMUM_ENEMY_MINIONS","playRequirements__REQ_ENEMY_TARGET","race","playRequirements__REQ_MINION_TARGET","playRequirements__REQ_TARGET_IF_AVAILABLE_AND_NO_3_COST_CARD_IN_DECK","playRequirements__REQ_MUST_TARGET_TAUNTER","playRequirements__REQ_STEALTHED_TARGET","playRequirements__REQ_NONSELF_TARGET","playRequirements__REQ_TARGET_IF_AVAILABE_AND_ELEMENTAL_PLAYED_LAST_TURN","playRequirements__REQ_TARGET_IF_AVAILABLE_AND_DRAGON_IN_HAND","playRequirements__REQ_TARGET_IF_AVAILABLE","playRequirements__REQ_TARGET_MIN_ATTACK","playRequirements__REQ_TARGET_WITH_DEATHRATTLE","playRequirements__REQ_TARGET_TO_PLAY","playRequirements__REQ_UNDAMAGED_TARGET","playRequirements__REQ_TARGET_WITH_RACE","rarity","referencedTags__001","referencedTags__002","referencedTags__003","referencedTags__004","set","spellDamage","targetingArrowText","text","type"
"","Konstantin Turovec","3","ROGUE","","","","True","","4","41213","","","","","","","","","","","","3","","You know you’re a Rogue when a sharp rock makes you go “Ooh!  Dagger!”","","","","","UNG_061","","","","","","Obsidian Shard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RARE","","","","","UNGORO","","","[x]Costs (1) less for each\ncard you've played from\nanother class.","WEAPON"
"","Craig Elliot","1","ROGUE","","","","True","","2","41216","","","","","","","","","","","","","","AKA Edwin VanLeaf.","","","","1","UNG_063","COMBO","","","","","Biteweed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EPIC","","","","","UNGORO","","","<b>Combo:</b> Gain +1/+1 for each other card you've played this turn.","MINION"
"","Efrem Palacios","3","ROGUE","","","","True","","5","41217","","","","","","","","","","","","","","'Cause slayers gonna slay, slay, slay, slay, slay.","","","","4","UNG_064","COMBO","","","","","Vilespine Slayer","","","","","","","","","","","","","","","","","","","","0","","","","0","","","","","","","","","","","","","EPIC","","","","","UNGORO","","Destroy a minion.","<b>Combo:</b> Destroy a minion.","MINION"
"","Matt Dixon","5","ROGUE","","","","True","","4","41218","","","","","","","","","","","","","True","A Tortollan gardener's worst nightmare.","","","","3","UNG_065","DEATHRATTLE","","","","","Sherazin, Corpse Flower","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGENDARY","","","","","UNGORO","","","<b>Deathrattle:</b> Go dormant. Play 4 cards in a turn to revive this minion.","MINION"
"","James Ryman","","ROGUE","","","","True","","1","41222","","","","","","","","","","","","","True","Why can't it ever be The Taverns Below?","","","","","UNG_067","QUEST","","","","","The Caverns Below","UNG_067t1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGENDARY","","","","","UNGORO","","","[x]<b>Quest:</b> Play five minions\nwith the same name.\n<b>Reward:</b> Crystal Core.","SPELL"
"","Mike Azevedo","3","NEUTRAL","","","","True","","4","41241","","","","","","","","","","","","","","He spends a lot of time keeping himself in stoneshape.","","","","5","UNG_070","BATTLECRY","","","","","Tol'vir Stoneshaper","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RARE","DIVINE_SHIELD","TAUNT","","","UNGORO","","","[x]<b>Battlecry:</b> If you played an\nElemental last turn, gain\n <b>Taunt</b> and <b>Divine Shield</b>.","MINION"
"","Chanchai Luechaiwattanasopon","6","NEUTRAL","","","","True","","9","41242","","","","","","","","","","","","","","Still salty about it not being the ""Year of the Mastodon.""","","","","10","UNG_071","TAUNT","","","","","Giant Mastodon","","","","","","","","","","","","","","","","","","","","","","","BEAST","","","","","","","","","","","","","","COMMON","","","","","UNGORO","","","<b>Taunt</b>","MINION"
"","Mark Gibbons","1","NEUTRAL","","","","True","","3","41243","","","","","","","","","","","","","","Briefly tried stand-up comedy under the name ""Stonehill Offender"", but turtles are just too thin-skinned.","","","","4","UNG_072","BATTLECRY","TAUNT","","","","Stonehill Defender","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RARE","DISCOVER","","","","UNGORO","","","<b>Taunt</b>\n<b>Battlecry:</b> <b>Discover</b> a <b>Taunt</b> minion.","MINION"
"","Alex Horley Orlandelli","2","NEUTRAL","","","","True","","2","41245","","","","","","","","","","","","","","Loves crab meat. Fears crabs.","","","","3","UNG_073","BATTLECRY","","","","","Rockpool Hunter","","","","","","","","","","","","","","","","","","","0","","","","MURLOC","0","","","","","","","0","","","","","14","COMMON","","","","","UNGORO","","Give +1/+1.","<b>Battlecry:</b> Give a friendly Murloc +1/+1.","MINION"
"","Arthur Bozonnet","3","NEUTRAL","","","","True","","3","41247","","","","","","","","","","","","","","A youngster who is truly hungry for self-improvement.","","","","3","UNG_075","TRIGGER_VISUAL","","","","","Vicious Fledgling","","","","","","","","","","","","","","","","","","","","","","","BEAST","","","","","","","","","","","","","","RARE","ADAPT","","","","UNGORO","","","After this minion attacks a hero, <b>Adapt</b>.","MINION"
"","Anton Zemskov","3","NEUTRAL","","","","True","","3","41249","","","","","","","","","","","","","","Often misunderstood, it's just that he likes to use the eggs as pillows.","","","","1","UNG_076","DEATHRATTLE","","","","","Eggnapper","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","COMMON","","","","","UNGORO","","","<b>Deathrattle:</b> Summon two 1/1 Raptors.","MINION"
"","Jerry Mascho","2","DRUID","","","","True","","2","41252","","","","","","","","","","","","","","In the Tortollan tongue, Un’goro is known as the “Land of the Lost and Found.”","","","","2","UNG_078","BATTLECRY","","","","","Tortollan Forager","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","COMMON","","","","","UNGORO","","","<b>Battlecry:</b> Add a random minion with 5 or more Attack to your hand.","MINION"
"","Konstantin Turovec","8","NEUTRAL","","","","True","","6","41253","","","","","","","","","","","","","","Goes by the online handle ""KoolKrusher99.""","","","","8","UNG_079","TRIGGER_VISUAL","","","","","Frozen Crusher","","","","","","","","","","","","","","","","","","","","","","","ELEMENTAL","","","","","","","","","","","","","","RARE","FREEZE","","","","UNGORO","","","After this minion attacks, <b>Freeze</b> it.","MINION"
"","Hideaki Takamura","3","NEUTRAL","","","","True","","3","41257","","","","","","","","","","","","","","What? THUNDER LIZARD is adapting!","","","","3","UNG_082","BATTLECRY","","","","","Thunder Lizard","","","","","","","","","","","","","","","","","","","","","","","BEAST","","","","","","","","","","","","","","COMMON","ADAPT","","","","UNGORO","","","<b>Battlecry</b>: If you played an Elemental last turn, <b>Adapt</b>.","MINION"
"","Arthur Bozonnet","0","NEUTRAL","","","","True","","3","41259","","","","","","","","","","","","","","A key ingredient in all discerning Funnel Cake recipes.","","","","3","UNG_083","DEATHRATTLE","","","","","Devilsaur Egg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RARE","","","","","UNGORO","","","<b>Deathrattle:</b> Summon a 5/5 Devilsaur.","MINION"
"","Dan Scott","3","NEUTRAL","","","","True","","4","41260","","","","","","","","","","","","","","This is what happens when you use a volcano as a bird bath.","","","","3","UNG_084","BATTLECRY","","","","","Fire Plume Phoenix","","","","","","","","","","","","","","","","","","","","","","","ELEMENTAL","","","","","0","","","0","","","","","","COMMON","","","","","UNGORO","","Deal 2 damage.","<b>Battlecry:</b> Deal 2 damage.","MINION"
"","Rafael Zanchetin","2","NEUTRAL","","","","True","","1","41261","HORDE","","","","","","","","","","","","","She rules the emerald hive at the end of the yellow brick trail.","","","","3","UNG_085","AURA","","","","","Emerald Hive Queen","","","","","","","","","","","","","","","","","","","","","","","BEAST","","","","","","","","","","","","","","EPIC","","","","","UNGORO","","","Your minions cost (2) more.","MINION"
"","Alex Horley Orlandelli","5","DRUID","","","","True","","7","41262","","","","","","","","","","","","","","Must be something it ate.","","","","3","UNG_086","DEATHRATTLE","","","","","Giant Anaconda","","","","","","","","","","","","","","","","","","","","","","","BEAST","","","","","","","","","","","","","","EPIC","","","","","UNGORO","","","<b>Deathrattle:</b> Summon a minion from your hand with 5 or more Attack.","MINION"
"","Mark Gibbons","8","NEUTRAL","","","","True","","5","41263","","","","","","","","","","","","","","It's actually only the middle head that's bitter. The others are sweet and spicy.","","","","8","UNG_087","TRIGGER_VISUAL","","","","","Bittertide Hydra","","","","","","","","","","","","","","","","","","","","","","","BEAST","","","","","","","","","","","","","","EPIC","","","","","UNGORO","","","Whenever this minion takes damage, deal 3 damage to your hero.","MINION"
"","Zoltan Boros","5","NEUTRAL","","","","True","","8","41264","","","","","","","","","","","","","","I see pizza in my future.","","","","4","UNG_088","BATTLECRY","","","","","Tortollan Primalist","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EPIC","DISCOVER","","","","UNGORO","","","<b>Battlecry:</b> <b>Discover</b> a spell and cast it with random targets.","MINION"
"","Brian Despain","5","NEUTRAL","","","","True","","4","41265","","","","","","","","","","","","","","""Low, low rents! Must enjoy a nomadic lifestyle. Quasi-sentient, bipedal, amphibious humanoids ONLY!""","","","","4","UNG_089","BATTLECRY","","","","","Gentle Megasaur","","","","","","","","","","","","","","","","","","","","","","","BEAST","","","","","","","","","","","","","","EPIC","ADAPT","","","","UNGORO","","","<b>Battlecry:</b> <b>Adapt</b> your Murlocs.","MINION"
"","Luke Mancini","7","NEUTRAL","","","","True","","8","41286","","","","","","","","","","","","","","What happens when a dinosaur mixes soda and pop rocks.","","","","7","UNG_099","BATTLECRY","CHARGE","","","","Charged Devilsaur","","","","","","","","","","","","","","","","","","","","","","","BEAST","","","","","","","","","","","","","","EPIC","","","","","UNGORO","","","<b>Charge</b>\n<b>Battlecry:</b> Can't attack heroes this turn.","MINION"
"","Zoltan Boros","5","DRUID","","","","True","","5","40971","","","","","","","","","","","","","","Always sticking its neck into other people’s business.","","","","4","UNG_100","BATTLECRY","","","","","Verdant Longneck","","","","","","","","","","","","","","","","","","","","","","","BEAST","","","","","","","","","","","","","","COMMON","ADAPT","","","","UNGORO","","","<b>Battlecry:</b> <b>Adapt</b>.","MINION"
"","Matt Dixon","3","DRUID","","","","True","","4","40973","","","","","","","","","","","","","","Master of the Three Shell Monte.","","","","3","UNG_101","CHOOSE_ONE","","","","","Shellshifter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RARE","STEALTH","TAUNT","","","UNGORO","","","[x]<b>Choose One - </b>Transform\ninto a 5/3 with <b>Stealth</b>;\nor a 3/5 with <b>Taunt</b>.","MINION"
"","Grace Liu","","DRUID","","","","True","","4","40991","","","","","","","","","","","","","","The most powerful mushrooms are commonly found in boxes marked with ""?"".","","","","","UNG_103","","","","","","Evolving Spores","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RARE","ADAPT","","","","UNGORO","","","<b>Adapt</b> your minions.","SPELL"
"","Mike Azevedo","","DRUID","","","","True","","1","41081","","","","","","","","","","","","","","You can make your own Earthen Scales at home. Step 1: Roll around in the dirt. Step 2: Magic.","","","","","UNG_108","","","","","","Earthen Scales","","","","","","","","","","","","","","","","","","","0","","","","","0","","","","","","","","","","0","","","RARE","","","","","UNGORO","","Give +1/+1.","Give a friendly minion +1/+1, then gain Armor equal to its Attack.","SPELL"
"","Trent Kaniuga","5","DRUID","","","","True","","3","41086","","UNG_999t10","UNG_999t2","UNG_999t3","UNG_999t4","UNG_999t5","UNG_999t6","UNG_999t7","UNG_999t8","UNG_999t13","UNG_999t14","","","And so the bartender says, “Why the long neck?”","","","","1","UNG_109","BATTLECRY","","","","","Elder Longneck","","","","","","","","","","","","","","","","","","","","","","","BEAST","","","","","","","","","","","","","","COMMON","ADAPT","","","","UNGORO","","","<b>Battlecry:</b> If you're holding a minion with 5 or more Attack, <b>Adapt</b>.","MINION"
"","Matt Gaser","","DRUID","","","","True","","5","41094","","","","","","","","","","","","","","If you truly love your mana, set it free.","","","","","UNG_111","","","","","","Living Mana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EPIC","","","","","UNGORO","","","Transform your Mana Crystals into 2/2 minions. Recover the mana when they die.","SPELL"
"","Trent Kaniuga","3","NEUTRAL","","","","True","","4","41096","","","","","","","","","","","","","","Also inordinately excited for cupcakes.","","","","4","UNG_113","BATTLECRY","","","","","Bright-Eyed Scout","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EPIC","","","","","UNGORO","","","<b>Battlecry:</b> Draw a card. Change its Cost to (5).","MINION"
"","Konstantin Turovec","","DRUID","","","","True","","1","41099","","","","","","","","","","","","","True","Forming the Golakka Crater was the end of Barnabus' disastrous career as a dancer.","","","","","UNG_116","QUEST","","","","","Jungle Giants","UNG_116t","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGENDARY","","","","","UNGORO","","","[x]<b>Quest:</b> Summon\n5 minions with\n5 or more Attack.\n<b>Reward:</b> Barnabus.","SPELL"
"","Jakub Kasber","0","SHAMAN","","","","True","","2","41105","","","","","","","","","","","","","","Emits a sound only murlocs can hear, which is good because it’s REALLY annoying.","","","","3","UNG_201","TRIGGER_VISUAL","","","","","Primalfin Totem","","","","","","","","","","","","","","","","","","","","","","","TOTEM","","","","","","","","","","","","","","RARE","","","","","UNGORO","","","At the end of your turn, summon a 1/1 Murloc.","MINION"
"","Mike Azevedo","1","SHAMAN","","","","True","","2","41107","","","","","","","","","","","","","","Good for summoning elementals. Great for making s'mores.","","","","1","UNG_202","BATTLECRY","","","","","Fire Plume Harbinger","","","","","","","","","","","","","","","","","","","","","","","ELEMENTAL","","","","","","","","","","","","","","RARE","","","","","UNGORO","","","<b>Battlecry:</b> Reduce the Cost of Elementals in your hand by (1).","MINION"
"","Paul Mafayon","2","NEUTRAL","","","","True","","1","41111","","","","","","","","","","","","","","Ice, ice, baby!","","","","1","UNG_205","BATTLECRY","","","","","Glacial Shard","","","","","","","","","","","","","","","","","","","","","","0","ELEMENTAL","","","","","","","","0","","","","","","COMMON","FREEZE","","","","UNGORO","","Freeze an enemy.","<b>Battlecry:</b> <b>Freeze</b> an enemy.","MINION"
"","Rudy Siswanto","4","SHAMAN","","","","True","","7","41116","","","","","","","","","","","","","","He and his friends just want to rock out.","","","","4","UNG_208","BATTLECRY","","","","","Stone Sentinel","","","","","","","","","","","","","","","","","","","0","","","","ELEMENTAL","","","","","","","","","","0","","","","EPIC","TAUNT","","","","UNGORO","","","<b>Battlecry:</b> If you played an Elemental last turn, summon two 2/3 Elementals with <b>Taunt</b>.","MINION"
